FrameNumber,FrameURL,networkID,lane,latitude,longitude,gps_curvature
514,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000514.jpg,10009,L1,-37.70585768604,175.22375142968002,0.0001454114296614572
515,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000515.jpg,10009,L1,-37.68980143842,175.21697025528002,0.0001468404265357568
515,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000515.jpg,10009,L1,-37.71657131842,175.22505383528,0.00014889545537846014
515,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000515.jpg,10009,L1,-37.70575288182,175.2237548611,0.00014729091292405708
516,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000516.jpg,10009,L1,-37.68968508214,175.21695639223998,0.00014714542056459444
516,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000516.jpg,10009,L1,-37.71648086214,175.22505673723998,0.00015137409570067267
516,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000516.jpg,10009,L1,-37.70561112,175.223778905,0.00014891174323431797
517,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000517.jpg,10009,L1,-37.689563725,175.216970435,0.00014798152661569766
517,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000517.jpg,10009,L1,-37.716562045,175.22507762499998,0.0001484525326388118
517,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000517.jpg,10009,L1,-37.705684265,175.223803105,0.00014969395813000058
518,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000518.jpg,10009,L1,-37.689632315,175.21696853999998,0.00014903976702710866
518,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000518.jpg,10009,L1,-37.716656535,175.22509249499998,0.00014950912904195744
518,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000518.jpg,10009,L1,-37.705757410000004,175.22382730500001,0.00015075357693371749
519,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000519.jpg,10009,L1,-37.689700905,175.216966645,0.00015009244208115898
519,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000519.jpg,10009,L1,-37.71675102499999,175.225107365,0.00015056014837400663
519,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000519.jpg,10009,L1,-37.705830555,175.223851505,0.00015180758673108793
520,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000520.jpg,10009,L1,-37.68976949499999,175.21696475,0.00015191198966350432
520,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000520.jpg,10009,L1,-37.716819615,175.22510547,0.00015447039755579794
520,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000520.jpg,10009,L1,-37.70574482,175.2238673,0.00015258411206696634
521,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000521.jpg,10009,L1,-37.68965786,175.21696378000001,0.00015187265479806546
521,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000521.jpg,10009,L1,-37.7167361742,175.22512217214,0.0001554884654007819
521,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000521.jpg,10009,L1,-37.7056400342,175.22389333214,0.00015422439293331417
522,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000522.jpg,10009,L1,-37.689595593920004,175.21697129144,0.00015344821202416094
522,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000522.jpg,10009,L1,-37.71683508232,175.22513899569998,0.0001529498435382063
522,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000522.jpg,10009,L1,-37.70573894232,175.2239101557,0.00015543652526597878
523,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000523.jpg,10009,L1,-37.68970882756,175.21695192214003,0.00015545863341462246
523,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000523.jpg,10009,L1,-37.716976510159995,175.22513729854,0.0001549617435183453
523,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000523.jpg,10009,L1,-37.70583785044,175.22392697924,0.0001574594879361774
524,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000524.jpg,10009,L1,-37.68982206122,175.21693255284,0.00015745599647897166
524,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000524.jpg,10009,L1,-37.717117938019996,175.22513560136002,0.00015696046148836002
524,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000524.jpg,10009,L1,-37.705936758579995,175.22394380278,0.000159469155141397
525,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000525.jpg,10009,L1,-37.689935294879994,175.21691318354002,0.0001598191881679027
525,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000525.jpg,10009,L1,-37.71724615488,175.22512562354,0.00016269789624470516
525,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000525.jpg,10009,L1,-37.7058445957,175.22396378568,0.00016060271358567553
526,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000526.jpg,10009,L1,-37.689817318900005,175.21691445716002,0.00016015384738936667
526,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000526.jpg,10009,L1,-37.7171474789,175.22513906216003,0.00016467200386918694
526,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000526.jpg,10009,L1,-37.705703400000004,175.223995745,0.00016257521356824147
527,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000527.jpg,10009,L1,-37.68970354794,175.21691811995998,0.0001622987195807454
527,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000527.jpg,10009,L1,-37.71723086794,175.22514344996,0.0001613171419645568
527,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000527.jpg,10009,L1,-37.70578440794,175.22400116996,0.00016383662722339347
528,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000528.jpg,10009,L1,-37.68980766384,175.21689247488,0.00016426171854448345
528,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000528.jpg,10009,L1,-37.71735428384001,175.22512996988002,0.00016328250100901872
528,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000528.jpg,10009,L1,-37.7058654159,175.22400659492,0.00016581296094202573
529,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000529.jpg,10009,L1,-37.68991177974,175.21686682979998,0.00016621489967359547
529,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000529.jpg,10009,L1,-37.71747769974,175.22511648979997,0.0001652379387489844
529,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000529.jpg,10009,L1,-37.70594642384,175.22401201988,0.0001677792986301913
530,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000530.jpg,10009,L1,-37.69001589562,175.21684118471998,0.00016871191318433738
530,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000530.jpg,10009,L1,-37.717581815619994,175.22509084472,0.00016897157577758863
530,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000530.jpg,10009,L1,-37.70591941178,175.22401025984,0.0001686828009295595
531,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000531.jpg,10009,L1,-37.68997501178,175.21682483984,0.00016866029489659998
531,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000531.jpg,10009,L1,-37.717567431780004,175.22509274984,0.0001709319953581753
531,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000531.jpg,10009,L1,-37.70586261999999,175.22403107,0.0001703296223394606
532,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000532.jpg,10009,L1,-37.68995019,175.21683167999998,0.00016932787548063833
532,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000532.jpg,10009,L1,-37.71765782999999,175.22511286,0.0001694535596532318
532,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000532.jpg,10009,L1,-37.70594759,175.2240536,0.00017134935570097088
533,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000533.jpg,10009,L1,-37.69004063,175.21682199,0.00017076778139543032
533,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000533.jpg,10009,L1,-37.71777477,175.22512142,0.00017089150343020687
533,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000533.jpg,10009,L1,-37.70603256,175.22407613000001,0.0001727931512440341
534,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000534.jpg,10009,L1,-37.69013107,175.2168123,0.00017219957871784437
534,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000534.jpg,10009,L1,-37.717891709999996,175.22512998,0.0001723213061360877
534,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000534.jpg,10009,L1,-37.70611753,175.22409866,0.0001742287445615139
535,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000535.jpg,10009,L1,-37.69022151,175.21680261,0.00017444135842282872
535,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000535.jpg,10009,L1,-37.71798215,175.22512029,0.00017719830381725637
535,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000535.jpg,10009,L1,-37.70599972,175.22411306,0.00017468547547997324
536,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000536.jpg,10009,L1,-37.690077200000005,175.21679876,0.00017484703815522329
536,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000536.jpg,10009,L1,-37.71784930648,175.22512540064,0.00017864646827785543
536,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000536.jpg,10009,L1,-37.70583490648001,175.22413214064002,0.00017603463436839065
537,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000537.jpg,10009,L1,-37.68994215078,175.21680496122002,0.00017571891445195608
537,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000537.jpg,10009,L1,-37.71790200372,175.2251304425,0.00017518419401104098
537,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000537.jpg,10009,L1,-37.70588760372,175.22413718250002,0.00017692116957416802
538,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000538.jpg,10009,L1,-37.69001314586,175.216788163,0.0001770401968027556
538,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000538.jpg,10009,L1,-37.71798446528,175.22512260492,0.00017650546295433123
538,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000538.jpg,10009,L1,-37.705940300980004,175.22414222434,0.0001782478117176423
539,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000539.jpg,10009,L1,-37.690084140959996,175.21677136478002,0.0001783575322079255
539,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000539.jpg,10009,L1,-37.71806692684,175.22511476734,0.00017782276255126362
539,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000539.jpg,10009,L1,-37.70599299822,175.2241472662,0.000179570462087776
540,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000540.jpg,10009,L1,-37.69015513602,175.21675456656,0.00017983859213156064
540,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000540.jpg,10009,L1,-37.71814449602,175.22510310656,0.00018078279732907922
540,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000540.jpg,10009,L1,-37.7059529631,175.22415318484,0.0001801050002857085
541,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000541.jpg,10009,L1,-37.69010941722,175.21674902228,0.000179555004207197
541,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000541.jpg,10009,L1,-37.71812331722,175.22511931728,0.00018216997035552164
541,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000541.jpg,10009,L1,-37.705902019999996,175.224182275,0.0001813998159077645
542,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000542.jpg,10009,L1,-37.69008175548,175.21676029828,0.00018004844527872986
542,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000542.jpg,10009,L1,-37.718208035480004,175.22514764828003,0.00018077684904307072
542,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000542.jpg,10009,L1,-37.70598095548,175.22421310828,0.00018244239804139195
543,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000543.jpg,10009,L1,-37.69016600644,175.21675669986,0.0001814116008972226
543,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_4944342144/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_4944342144-0000543.jpg,10009,L1,-37.71831682644,175.22516580485998,0.00018213507248546367
543,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_11_2025/video_5399854598/10009~Juno+App+WW+Geometry+Test~LonrixTestVideos~4518~video_5399854598-0000543.jpg,10009,L1,-37.70605989096,175.22424394158,0.0001838062730496605
544,https://2-lonrix-contractors.s3.ap-southeast-2.amazonaws.com/JunoAppWWGeometryTest/LonrixTestVideos/4518_23_10_2025/video_7175345834/10009~Juno+App+WW+Geometry+Test~Lonrix+Test+Videos~4518~video_7175345834-0000544.jpg,10009,L1,-37.690250257399995,175.21675310144002,0.00018276769443276102
