FrameNumber,networkID,lane,latitude,longitude,loc,gradient,crossfall,curvature
173,10009,L1,-37.70788326666666,175.21773565,0.0,-0.6,0.20000000000000004,-35.0
173,10009,R1,-37.6902076,175.2143081,1607.7531195400936,0.8,2.5,7519.0
174,10009,L1,-37.70792181666667,175.217777025,0.0,-0.6,0.20000000000000004,-35.0
174,10009,R1,-37.68992965,175.21438715,1639.43280203523,0.6,2.2,-7519.0
175,10009,L1,-37.70796036666667,175.21781840000003,0.0,-0.6,0.20000000000000004,-35.0
175,10009,R1,-37.6896517,175.2144662,1671.1124902564004,0.6,2.3,-10000.0
176,10009,L1,-37.70826003333334,175.21785863333332,0.0,-0.6,0.20000000000000004,-35.0
176,10009,R1,-37.6896517,175.2144662,1671.1124902564004,0.6,2.3,-10000.0
177,10009,L1,-37.70827040893334,175.21787231876667,0.0,-0.6,0.20000000000000004,-35.0
177,10009,R1,-37.6895422325,175.2144982513,1683.6071740761342,0.5,2.3,-30303.0
178,10009,L1,-37.7082807845,175.21788600423335,0.0,-0.6,0.20000000000000004,-35.0
178,10009,R1,-37.6894327651,175.2145303026,1696.1018480038717,0.3,2.4,-30303.0
179,10009,L1,-37.7082911601,175.21789968966667,0.0,-0.6,0.20000000000000004,-35.0
179,10009,R1,-37.6893232976,175.2145623538,1708.596531718039,0.2,2.7,30303.0
180,10009,L1,-37.70830153566667,175.21791337513332,0.0,-0.6,0.20000000000000004,-35.0
180,10009,R1,-37.6892138302,175.2145944051,1721.0912075237218,0.2,3.0,5988.0
181,10009,L1,-37.70871413333333,175.21789273333334,0.0,-0.6,0.20000000000000004,-35.0
181,10009,R1,-37.6892077,175.2145962,1721.7909127102273,0.2,3.0,5988.0
182,10009,L1,-37.708724233333335,175.21790633333333,0.0,-0.6,0.20000000000000004,-35.0
182,10009,R1,-37.68904115,175.214644625,1740.794308637912,0.1,2.4,7519.0
183,10009,L1,-37.70873433333333,175.21791993333332,0.0,-0.6,0.20000000000000004,-35.0
183,10009,R1,-37.6888746,175.21469305,1759.7977067103054,0.0,2.4,10000.0
184,10009,L1,-37.70874443333333,175.21793353333337,0.0,-0.6,0.20000000000000004,-35.0
184,10009,R1,-37.68870805,175.214741475,1778.8011069287224,-0.1,3.0,10000.0
185,10009,L1,-37.708754533333334,175.21794713333335,0.0,-0.6,0.20000000000000004,-35.0
185,10009,R1,-37.6885415,175.2147899,1797.8045092925302,-0.2,3.4,10000.0
186,10009,L1,-37.7090387,175.21789130000002,0.0,-0.6,0.20000000000000004,-35.0
186,10009,R1,-37.6885415,175.2147899,1797.8045092925302,-0.2,3.4,10000.0
187,10009,L1,-37.7090387,175.21789130000002,0.0,-0.6,0.20000000000000004,-35.0
187,10009,R1,-37.6883880703,175.2148340064,1815.3009961068967,-0.4,3.2,5988.0
188,10009,L1,-37.7090387,175.21789130000002,0.0,-0.6,0.20000000000000004,-35.0
188,10009,R1,-37.6882346406,175.2148781129,1832.7974866541506,-0.4,2.9,3745.0
189,10009,L1,-37.7090387,175.21789130000002,0.0,-0.6,0.20000000000000004,-35.0
189,10009,R1,-37.6880812109,175.2149222193,1850.2939770306305,-0.5,2.8,3333.0
190,10009,L1,-37.7090387,175.21789130000002,0.0,-0.6,0.20000000000000004,-35.0
190,10009,R1,-37.6879277812,175.2149663258,1867.7904711395115,-0.6,2.9,4292.0
191,10009,L1,-37.70946263333334,175.2177533,0.0,-0.6,0.20000000000000004,-35.0
191,10009,R1,-37.6878743,175.2149817,1873.8892471693155,-0.7,2.9,5988.0
192,10009,L1,-37.70946263333334,175.2177533,0.0,-0.6,0.20000000000000004,-35.0
192,10009,R1,-37.6876509,175.215044575,1899.3388627951022,-0.7,2.8,7519.0
193,10009,L1,-37.70946263333334,175.2177533,0.0,-0.6,0.20000000000000004,-35.0
193,10009,R1,-37.6874275,175.21510745,1924.7884820452941,-0.9,2.9,2725.0
194,10009,L1,-37.70946263333334,175.2177533,0.0,-0.6,0.20000000000000004,-35.0
194,10009,R1,-37.6872041,175.215170325,1950.238104917122,-1.0,2.7,5988.0
195,10009,L1,-37.70946263333334,175.2177533,0.0,-0.6,0.20000000000000004,-35.0
195,10009,R1,-37.6869807,175.2152332,1975.6877314126489,-1.0,2.6,5000.0
196,10009,L1,-37.709827133333334,175.21771449999997,0.0,-0.6,0.20000000000000004,-35.0
196,10009,R1,-37.6869807,175.2152332,1975.6877314126489,-1.0,2.6,5000.0
197,10009,L1,-37.7098713978,175.21772449173332,0.0,-0.6,0.20000000000000004,-35.0
197,10009,R1,-37.6867578599,175.2152699676,2000.676751847457,-1.0,3.1,5988.0
198,10009,L1,-37.70991566226667,175.21773448346667,0.0,-0.6,0.20000000000000004,-35.0
198,10009,R1,-37.6865350198,175.2153067353,2025.6657746797143,-1.2,3.1,3333.0
199,10009,L1,-37.70995992673333,175.2177444752,0.0,-0.6,0.20000000000000004,-35.0
199,10009,R1,-37.6863121796,175.2153435029,2050.6548086572298,-1.8,2.7,10000.0
200,10009,L1,-37.7100041912,175.21775446693331,0.0,-0.6,0.20000000000000004,-35.0
200,10009,R1,-37.6860893395,175.2153802705,2075.6438328678023,-1.6,2.6,4292.0
201,10009,L1,-37.71044956666667,175.21757019999998,0.0,-0.6,0.20000000000000004,-35.0
201,10009,R1,-37.6860831,175.2153813,2076.343523132241,-1.6,2.6,4292.0
202,10009,L1,-37.7104900889,175.2175680037,0.0,-0.6,0.20000000000000004,-35.0
202,10009,R1,-37.6859256691,175.2153812079,2093.8490423846665,-1.7,2.5,5000.0
203,10009,L1,-37.710530611100005,175.21756580739998,0.0,-0.6,0.20000000000000004,-35.0
203,10009,R1,-37.6857682382,175.2153811158,2111.3545616385154,-1.7,2.8,4292.0
204,10009,L1,-37.71057113333333,175.2175636111,0.0,-0.6,0.20000000000000004,-35.0
204,10009,R1,-37.6856108072,175.2153810237,2128.860092010783,-1.5,2.8,4292.0
205,10009,L1,-37.71061165556667,175.2175614148,0.0,-0.6,0.20000000000000004,-35.0
205,10009,R1,-37.6854533763,175.2153809316,2146.365611263232,-1.3,2.9,5988.0
206,10009,L1,-37.7109820111,175.21742541853334,0.0,-0.6,0.20000000000000004,-35.0
206,10009,R1,-37.6853994,175.2153809,2152.367502626991,-1.2,3.0,7519.0
207,10009,L1,-37.711022533333335,175.21742322223335,0.0,-0.6,0.20000000000000004,-35.0
207,10009,R1,-37.68517195,175.21534685,2177.835660280416,-1.0,2.8,5000.0
208,10009,L1,-37.71106305556666,175.21742102593336,0.0,-0.6,0.20000000000000004,-35.0
208,10009,R1,-37.6849445,175.2153128,2203.303819014403,-0.7,2.8,3003.0
209,10009,L1,-37.711103577766664,175.21741882963332,0.0,-0.6,0.20000000000000004,-35.0
209,10009,R1,-37.68471705,175.21527875,2228.771978828862,-0.5,2.7,3745.0
210,10009,L1,-37.7111441,175.21741663333333,0.0,-0.6,0.20000000000000004,-35.0
210,10009,R1,-37.6844896,175.2152447,2254.2401397252834,-0.2,2.7,10000.0
211,10009,L1,-37.711555866666664,175.2172898,0.0,-0.6,0.20000000000000004,-35.0
211,10009,R1,-37.6844896,175.2152447,2254.2401397252834,-0.2,2.7,10000.0
212,10009,L1,-37.7116233096,175.21728857716667,0.0,-0.6,0.20000000000000004,-35.0
212,10009,R1,-37.6843796,175.2152152693,2266.742760860162,-0.1,2.9,7519.0
213,10009,L1,-37.711690752533336,175.2172873543333,0.0,-0.6,0.20000000000000004,-35.0
213,10009,R1,-37.6842696,175.2151858386,2279.245382790402,0.0,3.1,7519.0
214,10009,L1,-37.711758195466665,175.2172861315333,0.0,-0.6,0.20000000000000004,-35.0
214,10009,R1,-37.6841596,175.2151564079,2291.7480055164738,0.1,3.1,30303.0
215,10009,L1,-37.7118256384,175.21728490869998,0.0,-0.6,0.20000000000000004,-35.0
215,10009,R1,-37.6840496,175.2151269772,2304.2506290388333,0.2,3.0,30303.0
216,10009,L1,-37.712219833333336,175.21708896666667,0.0,-0.6,0.20000000000000004,-35.0
216,10009,R1,-37.6840452,175.2151258,2304.7507334855345,0.2,3.0,30303.0
217,10009,L1,-37.7122925,175.217101675,0.0,-0.6,0.20000000000000004,-35.0
217,10009,R1,-37.6837925176,175.2150064588,2334.7462632897764,0.6,3.0,-30303.0
218,10009,L1,-37.712365166666665,175.21711438333332,0.0,-0.6,0.20000000000000004,-35.0
218,10009,R1,-37.6835398353,175.2148871176,2364.7417952027886,0.9,3.0,30303.0
219,10009,L1,-37.71243783333333,175.21712709166664,0.0,-0.6,0.20000000000000004,-35.0
219,10009,R1,-37.6832871529,175.2147677765,2394.7373469764075,1.2,3.1,-10000.0
220,10009,L1,-37.7125105,175.2171398,0.0,-0.6,0.20000000000000004,-35.0
220,10009,R1,-37.6830344706,175.2146484353,2424.732903940448,1.5,3.3,-14925.0
221,10009,L1,-37.7129344,175.2170049,0.0,-0.6,0.20000000000000004,-35.0
221,10009,R1,-37.6829713,175.2146186,2432.2317977425937,1.5,3.6,99999.0
222,10009,L1,-37.7129709586,175.21701536986666,0.0,-0.6,0.20000000000000004,-35.0
222,10009,R1,-37.682870225,175.214552225,2444.8980226264794,1.6,3.7,14925.0
223,10009,L1,-37.713007517233336,175.21702583976665,0.0,-0.6,0.20000000000000004,-35.0
223,10009,R1,-37.68276915,175.21448585,2457.56425118128,1.6,3.5,10000.0
224,10009,L1,-37.71304407583333,175.2170363096333,0.0,-0.6,0.20000000000000004,-35.0
224,10009,R1,-37.682668075,175.214419475,2470.230483405735,1.4,3.0,-10000.0
225,10009,L1,-37.71308063443333,175.2170467795,0.0,-0.6,0.20000000000000004,-35.0
225,10009,R1,-37.682567,175.2143531,2482.896719300063,1.2,2.8,-5988.0
226,10009,L1,-37.713461833333334,175.21687693333334,0.0,-0.6,0.20000000000000004,-35.0
226,10009,R1,-37.682567,175.2143531,2482.896719300063,1.2,2.8,-5988.0
227,10009,L1,-37.7134923353,175.21688669173332,0.0,-0.6,0.20000000000000004,-35.0
227,10009,R1,-37.6823768717,175.2142015205,2507.894456814077,0.9,2.5,-5000.0
228,10009,L1,-37.7135228373,175.21689645016667,0.0,-0.6,0.20000000000000004,-35.0
228,10009,R1,-37.6821867433,175.2140499411,2532.89221728131,0.4,3.2,-30303.0
229,10009,L1,-37.71355333926667,175.21690620856666,0.0,-0.6,0.20000000000000004,-35.0
229,10009,R1,-37.681996615,175.2138983616,2557.8899912826296,0.0,3.0,10000.0
230,10009,L1,-37.71358384126666,175.21691596699998,0.0,-0.6,0.20000000000000004,-35.0
230,10009,R1,-37.6818064867,175.2137467821,2582.887783529025,-0.4,3.1,-10000.0
231,10009,L1,-37.713923099999995,175.21682633333333,0.0,-0.6,0.20000000000000004,-35.0
231,10009,R1,-37.6817966,175.2137389,2584.187670297613,-0.4,3.1,-10000.0
232,10009,L1,-37.713923099999995,175.21682633333333,0.0,-0.6,0.20000000000000004,-35.0
232,10009,R1,-37.681703378,175.2136596515,2596.681140577052,-0.6,3.0,-7519.0
233,10009,L1,-37.713923099999995,175.21682633333333,0.0,-0.6,0.20000000000000004,-35.0
233,10009,R1,-37.681610156,175.2135804029,2609.1746206596804,-0.8,2.9,-14925.0
234,10009,L1,-37.713923099999995,175.21682633333333,0.0,-0.6,0.20000000000000004,-35.0
234,10009,R1,-37.681516934,175.2135011544,2621.6681007210805,-1.0,2.8,4292.0
235,10009,L1,-37.713923099999995,175.21682633333333,0.0,-0.6,0.20000000000000004,-35.0
235,10009,R1,-37.681423712,175.2134219059,2634.1615856777885,-1.0,2.8,4292.0
236,10009,L1,-37.71475366666667,175.21678766666665,0.0,-0.6,0.20000000000000004,-35.0
236,10009,R1,-37.681417,175.2134162,2635.061118651095,-1.0,2.8,4292.0
237,10009,L1,-37.7148039677,175.21680638066667,0.0,-0.6,0.20000000000000004,-35.0
237,10009,R1,-37.681417,175.2134162,2635.061118651095,-1.0,2.8,4292.0
238,10009,L1,-37.714854268766665,175.21682509466666,0.0,-0.6,0.20000000000000004,-35.0
238,10009,R1,-37.681417,175.2134162,2635.061118651095,-1.0,2.8,4292.0
239,10009,L1,-37.7149045698,175.21684380866668,0.0,-0.6,0.20000000000000004,-35.0
239,10009,R1,-37.681417,175.2134162,2635.061118651095,-1.0,2.8,4292.0
240,10009,L1,-37.71495487086667,175.2168625227,0.0,-0.6,0.20000000000000004,-35.0
240,10009,R1,-37.681417,175.2134162,2635.061118651095,-1.0,2.8,4292.0
241,10009,L1,-37.7066631,175.215733725,0.0,-0.6,0.2,-35.0
242,10009,L1,-37.706703875,175.21574914375,0.0,-0.6,0.2,-35.0
243,10009,L1,-37.70674465,175.2157645625,0.0,-0.6,0.2,-35.0
244,10009,L1,-37.706785425,175.21577998125,0.0,-0.6,0.2,-35.0
245,10009,L1,-37.706826199999995,175.2157954,0.0,-0.6,0.2,-35.0
246,10009,L1,-37.7070432,175.2155332,0.0,-0.6,0.2,-35.0
247,10009,L1,-37.70709693125,175.21555334375,0.0,-0.6,0.2,-35.0
248,10009,L1,-37.7071506625,175.2155734875,0.0,-0.6,0.2,-35.0
249,10009,L1,-37.70720439375,175.21559363125,0.0,-0.6,0.2,-35.0
250,10009,L1,-37.707258124999996,175.215613775,0.0,-0.6,0.2,-35.0
251,10009,L1,-37.7073192,175.21540915,0.0,-0.6,0.2,-35.0
252,10009,L1,-37.707357000225,175.215422884775,0.0,-0.6,0.2,-35.0
253,10009,L1,-37.707394800475,175.21543661955002,0.0,-0.6,0.2,-35.0
254,10009,L1,-37.7074326007,175.21545035432501,0.0,-0.6,0.2,-35.0
255,10009,L1,-37.70747040095,175.2154640891,0.0,-0.6,0.2,-35.0
256,10009,L1,-37.7076482,175.21520725,0.0,-0.6,0.2,-35.0
257,10009,L1,-37.7077009375,175.2152264625,0.0,-0.6,0.2,-35.0
258,10009,L1,-37.707753675,175.215245675,0.0,-0.6,0.2,-35.0
259,10009,L1,-37.7078064125,175.21526488749998,0.0,-0.6,0.2,-35.0
260,10009,L1,-37.70785915,175.2152841,0.0,-0.6,0.2,-35.0
261,10009,L1,-37.70789945,175.215095425,0.0,-0.6,0.2,-35.0
262,10009,L1,-37.707952375,175.21511513125,0.0,-0.6,0.2,-35.0
263,10009,L1,-37.708005299999996,175.2151348375,0.0,-0.6,0.2,-35.0
264,10009,L1,-37.708058225,175.21515454375,0.0,-0.6,0.2,-35.0
265,10009,L1,-37.70811115,175.21517425,0.0,-0.6,0.2,-35.0
266,10009,L1,-37.708247650000004,175.21490555,0.0,-0.6,0.2,-35.0
267,10009,L1,-37.708284553575,175.2149094751,0.0,-0.6,0.2,-35.0
268,10009,L1,-37.708321457175,175.214913400225,0.0,-0.6,0.2,-35.0
269,10009,L1,-37.70835836075,175.214917325325,0.0,-0.6,0.2,-35.0
270,10009,L1,-37.708395264325,175.214921250425,0.0,-0.6,0.2,-35.0
271,10009,L1,-37.70845745,175.21484,0.0,-0.6,0.2,-35.0
272,10009,L1,-37.70853197695,175.214870104225,0.0,-0.6,0.2,-35.0
273,10009,L1,-37.708606503925,175.214900208425,0.0,-0.6,0.2,-35.0
274,10009,L1,-37.708681030875,175.21493031264998,0.0,-0.6,0.2,-35.0
275,10009,L1,-37.708755557825,175.214960416875,0.0,-0.6,0.2,-35.0
276,10009,L1,-37.708818074999996,175.214883575,0.0,-0.6,0.2,-35.0
277,10009,L1,-37.708862269724996,175.214909032875,0.0,-0.6,0.2,-35.0
278,10009,L1,-37.708906464475,175.21493449075,0.0,-0.6,0.2,-35.0
279,10009,L1,-37.7089506592,175.214959948625,0.0,-0.6,0.2,-35.0
280,10009,L1,-37.708994853925,175.2149854065,0.0,-0.6,0.2,-35.0
281,10009,L1,-37.72016356666666,175.21682883333332,0.0,-0.6,0.20000000000000004,-35.0
282,10009,L1,-37.720277868366665,175.21689523033334,0.0,-0.6,0.20000000000000004,-35.0
283,10009,L1,-37.720392170100006,175.2169616273667,0.0,-0.6,0.20000000000000004,-35.0
284,10009,L1,-37.7205064718,175.21702802436667,0.0,-0.6,0.20000000000000004,-35.0
285,10009,L1,-37.7206207735,175.21709442136668,0.0,-0.6,0.20000000000000004,-35.0
286,10009,L1,-37.721052433333334,175.2171749,0.0,-0.6,0.20000000000000004,-35.0
287,10009,L1,-37.721113588566666,175.21720949333334,0.0,-0.6,0.20000000000000004,-35.0
288,10009,L1,-37.72117474383333,175.21724408659998,0.0,-0.6,0.20000000000000004,-35.0
289,10009,L1,-37.72123589906667,175.21727867993332,0.0,-0.6,0.20000000000000004,-35.0
290,10009,L1,-37.7212970543,175.21731327323332,0.0,-0.6,0.20000000000000004,-35.0
291,10009,L1,-37.709657175000004,175.215197575,0.0,-0.6,0.2,-35.0
292,10009,L1,-37.70976175625,175.21524315,0.0,-0.6,0.2,-35.0
293,10009,L1,-37.7098663375,175.215288725,0.0,-0.6,0.2,-35.0
294,10009,L1,-37.70997091875,175.2153343,0.0,-0.6,0.2,-35.0
295,10009,L1,-37.7100755,175.215379875,0.0,-0.6,0.2,-35.0
296,10009,L1,-37.71015085,175.215367625,0.0,-0.6,0.2,-35.0
297,10009,L1,-37.71018785935,175.2153845292,0.0,-0.6,0.2,-35.0
298,10009,L1,-37.710224868699996,175.2154014334,0.0,-0.6,0.2,-35.0
299,10009,L1,-37.710261878025,175.215418337625,0.0,-0.6,0.2,-35.0
300,10009,L1,-37.710298887375004,175.215435241825,0.0,-0.6,0.2,-35.0
301,10009,L1,-37.710377825,175.215468225,0.0,-0.6,0.2,-35.0
302,10009,L1,-37.710474925925,175.21552430625002,0.0,-0.6,0.2,-35.0
303,10009,L1,-37.710572026825,175.21558038749998,0.0,-0.6,0.2,-35.0
304,10009,L1,-37.710669127725,175.215636468725,0.0,-0.6,0.2,-35.0
305,10009,L1,-37.710766228625,175.21569255,0.0,-0.6,0.2,-35.0
306,10009,L1,-37.7107825,175.21568034999999,0.0,-0.6,0.2,-35.0
307,10009,L1,-37.71085243125,175.21572756875,0.0,-0.6,0.2,-35.0
308,10009,L1,-37.7109223625,175.2157747875,0.0,-0.6,0.2,-35.0
309,10009,L1,-37.710992293749996,175.21582200625,0.0,-0.6,0.2,-35.0
310,10009,L1,-37.711062225,175.215869225,0.0,-0.6,0.2,-35.0
311,10009,L1,-37.71101395,175.215853725,0.0,-0.6,0.2,-35.0
312,10009,L1,-37.7110857375,175.215906925075,0.0,-0.6,0.2,-35.0
313,10009,L1,-37.711157525,175.215960125175,0.0,-0.6,0.2,-35.0
314,10009,L1,-37.7112293125,175.21601332525,0.0,-0.6,0.2,-35.0
315,10009,L1,-37.7113011,175.216066525325,0.0,-0.6,0.2,-35.0
316,10009,L1,-37.711374475,175.21608355,0.0,-0.6,0.2,-35.0
317,10009,L1,-37.711456539875,175.21615080475,0.0,-0.6,0.2,-35.0
318,10009,L1,-37.711538604750004,175.216218059525,0.0,-0.6,0.2,-35.0
319,10009,L1,-37.71162066965,175.21628531427498,0.0,-0.6,0.2,-35.0
320,10009,L1,-37.711702734525005,175.21635256905,0.0,-0.6,0.2,-35.0
321,10009,L1,-37.711719275,175.21636982500002,73.95930151310385,-0.17499999999999996,0.775,3705.0
322,10009,L1,-37.7117869625,175.216429449,73.95930151310385,-0.17499999999999996,0.775,3705.0
323,10009,L1,-37.71185465,175.21648907297498,73.95930151310385,-0.17499999999999996,0.775,3705.0
324,10009,L1,-37.7119223375,175.216548696975,73.95930151310385,-0.17499999999999996,0.775,3705.0
325,10009,L1,-37.711990025,175.216608320975,73.95930151310385,-0.17499999999999996,0.775,3705.0
326,10009,L1,-37.712054875,175.216626325,43.301871289879685,-0.12499999999999997,0.975,-115.5
327,10009,L1,-37.712110354825,175.216680650275,43.301871289879685,-0.12499999999999997,0.975,-115.5
328,10009,L1,-37.71216583465,175.21673497552501,43.301871289879685,-0.12499999999999997,0.975,-115.5
329,10009,L1,-37.712221314475,175.2167893008,43.301871289879685,-0.12499999999999997,0.975,-115.5
330,10009,L1,-37.712276794325,175.216843626075,43.301871289879685,-0.12499999999999997,0.975,-115.5
331,10009,L1,-37.712232325,175.21684084999998,5.354240755358795,-0.07499999999999998,0.575,-651.25
332,10009,L1,-37.7122854776,175.216895184025,5.354240755358795,-0.07499999999999998,0.575,-651.25
333,10009,L1,-37.7123386302,175.216949518025,5.354240755358795,-0.07499999999999998,0.575,-651.25
334,10009,L1,-37.7123917828,175.21700385205,5.354240755358795,-0.07499999999999998,0.575,-651.25
335,10009,L1,-37.7124449354,175.217058186075,5.354240755358795,-0.07499999999999998,0.575,-651.25
336,10009,L1,-37.71245895,175.21707014999998,37.70430527919059,-0.17499999999999996,0.975,-125.0
337,10009,L1,-37.712527887549996,175.217144968275,37.70430527919059,-0.17499999999999996,0.975,-125.0
338,10009,L1,-37.712596825125,175.21721978655,37.70430527919059,-0.17499999999999996,0.975,-125.0
339,10009,L1,-37.712665762675,175.21729460482499,37.70430527919059,-0.17499999999999996,0.975,-125.0
340,10009,L1,-37.712734700249996,175.2173694231,37.70430527919059,-0.17499999999999996,0.975,-125.0
341,10009,L1,-37.7127499,175.21737435,0.0,-0.6,0.2,-35.0
342,10009,L1,-37.712790393275,175.21742544720001,0.0,-0.6,0.2,-35.0
343,10009,L1,-37.71283088655,175.2174765444,0.0,-0.6,0.2,-35.0
344,10009,L1,-37.7128713798,175.2175276416,0.0,-0.6,0.2,-35.0
345,10009,L1,-37.712911873075,175.2175787388,0.0,-0.6,0.2,-35.0
346,10009,L1,-37.712924675000004,175.217583575,0.0,-0.6,0.2,-35.0
347,10009,L1,-37.712996632024996,175.2176628055,0.0,-0.6,0.2,-35.0
348,10009,L1,-37.71306858905,175.217742035975,0.0,-0.6,0.2,-35.0
349,10009,L1,-37.713140546074996,175.21782126645002,0.0,-0.6,0.2,-35.0
350,10009,L1,-37.713212503075,175.217900496925,0.0,-0.6,0.2,-35.0
351,10009,L1,-37.71323425,175.217918725,0.0,-0.6,0.2,-35.0
352,10009,L1,-37.7132803952,175.217979780825,0.0,-0.6,0.2,-35.0
353,10009,L1,-37.713326540375,175.21804083665,0.0,-0.6,0.2,-35.0
354,10009,L1,-37.713372685574996,175.218101892475,0.0,-0.6,0.2,-35.0
355,10009,L1,-37.71341883075,175.21816294832502,0.0,-0.6,0.2,-35.0
356,10009,L1,-37.713423250000005,175.21817725,0.0,-0.6,0.2,-35.0
357,10009,L1,-37.7134783737,175.218262613225,0.0,-0.6,0.2,-35.0
358,10009,L1,-37.713533497375,175.218347976475,0.0,-0.6,0.2,-35.0
359,10009,L1,-37.713588621075004,175.2184333397,0.0,-0.6,0.2,-35.0
360,10009,L1,-37.713643744775,175.21851870295,0.0,-0.6,0.2,-35.0
361,10009,L1,-37.7137184,175.218561075,0.0,-0.6,0.2,-35.0
362,10009,L1,-37.713758877125,175.21862916285,0.0,-0.6,0.2,-35.0
363,10009,L1,-37.713799354275,175.218697250675,0.0,-0.6,0.2,-35.0
364,10009,L1,-37.7138398314,175.218765338525,0.0,-0.6,0.2,-35.0
365,10009,L1,-37.713880308525,175.21883342635,0.0,-0.6,0.2,-35.0
366,10009,L1,-37.713885925,175.218873375,0.0,-0.6,0.2,-35.0
367,10009,L1,-37.713939466875004,175.2189717383,0.0,-0.6,0.2,-35.0
368,10009,L1,-37.713993008725,175.219070101575,0.0,-0.6,0.2,-35.0
369,10009,L1,-37.7140465506,175.219168464875,0.0,-0.6,0.2,-35.0
370,10009,L1,-37.714100092449996,175.219266828175,0.0,-0.6,0.2,-35.0
371,10009,L1,-37.714208,175.21936455000002,0.0,-0.6,0.2,-35.0
372,10009,L1,-37.714279212775,175.21946936895,0.0,-0.6,0.2,-35.0
373,10009,L1,-37.714350425575,175.219574187925,0.0,-0.6,0.2,-35.0
374,10009,L1,-37.714421638350004,175.219679006875,0.0,-0.6,0.2,-35.0
375,10009,L1,-37.71449285115,175.21978382585002,0.0,-0.6,0.2,-35.0
376,10009,L1,-37.714334175000005,175.2197546,0.0,-0.6,0.2,-35.0
377,10009,L1,-37.714436731250004,175.21984721875,0.0,-0.6,0.2,-35.0
378,10009,L1,-37.7145392875,175.2199398375,0.0,-0.6,0.2,-35.0
379,10009,L1,-37.71464184375,175.22003245625,0.0,-0.6,0.2,-35.0
380,10009,L1,-37.7147444,175.220125075,0.0,-0.6,0.2,-35.0
381,10009,L1,-37.714531175000005,175.2200904,0.0,-0.6,0.2,-35.0
382,10009,L1,-37.714614132674996,175.220188565925,0.0,-0.6,0.2,-35.0
383,10009,L1,-37.7146970904,175.22028673185,0.0,-0.6,0.2,-35.0
384,10009,L1,-37.714780048075,175.22038489775002,0.0,-0.6,0.2,-35.0
385,10009,L1,-37.7148630058,175.220483063675,0.0,-0.6,0.2,-35.0
386,10009,L1,-37.714678275,175.220486825,0.0,-0.6,0.2,-35.0
387,10009,L1,-37.714783427775,175.22059353205,0.0,-0.6,0.2,-35.0
388,10009,L1,-37.714888580575,175.22070023909998,0.0,-0.6,0.2,-35.0
389,10009,L1,-37.71499373335,175.220806946175,0.0,-0.6,0.2,-35.0
390,10009,L1,-37.71509888615,175.220913653225,0.0,-0.6,0.2,-35.0
391,10009,L1,-37.714990650000004,175.220902425,0.0,-0.6,0.2,-35.0
392,10009,L1,-37.715069626550005,175.22099012475002,0.0,-0.6,0.2,-35.0
393,10009,L1,-37.7151486031,175.22107782455,0.0,-0.6,0.2,-35.0
394,10009,L1,-37.71522757965,175.2211655243,0.0,-0.6,0.2,-35.0
395,10009,L1,-37.715306556175,175.22125322405,0.0,-0.6,0.2,-35.0
396,10009,L1,-37.715044925,175.2212397,0.0,-0.6,0.2,-35.0
397,10009,L1,-37.7151053,175.22130843125,0.0,-0.6,0.2,-35.0
398,10009,L1,-37.715165674999994,175.2213771625,0.0,-0.6,0.2,-35.0
399,10009,L1,-37.70177786666667,175.21877245833332,0.0,-0.6,0.20000000000000004,-35.0
400,10009,L1,-37.70185836666666,175.21886410000002,0.0,-0.6,0.20000000000000004,-35.0
401,10009,L1,-37.701710133333336,175.21885316666666,0.0,-0.6,0.20000000000000004,-35.0
402,10009,L1,-37.701760657,175.21890596716665,0.0,-0.6,0.20000000000000004,-35.0
403,10009,L1,-37.70181118066667,175.21895876766666,0.0,-0.6,0.20000000000000004,-35.0
404,10009,L1,-37.70186170436667,175.21901156816668,0.0,-0.6,0.20000000000000004,-35.0
405,10009,L1,-37.701912228033336,175.21906436866666,0.0,-0.6,0.20000000000000004,-35.0
406,10009,L1,-37.7016162,175.21904723333333,0.0,-0.6,0.20000000000000004,-35.0
407,10009,L1,-37.70169360126667,175.2191323564,0.0,-0.6,0.20000000000000004,-35.0
408,10009,L1,-37.7017710025,175.21921747946666,0.0,-0.6,0.20000000000000004,-35.0
409,10009,L1,-37.70184840376667,175.2193026025,0.0,-0.6,0.20000000000000004,-35.0
410,10009,L1,-37.70192580503333,175.21938772556666,0.0,-0.6,0.20000000000000004,-35.0
411,10009,L1,-37.70178776666666,175.21938903333333,0.0,-0.6,0.20000000000000004,-35.0
412,10009,L1,-37.70184442363333,175.21946114466667,0.0,-0.6,0.20000000000000004,-35.0
413,10009,L1,-37.7019010806,175.219533256,0.0,-0.6,0.20000000000000004,-35.0
414,10009,L1,-37.701957737566666,175.2196053673,0.0,-0.6,0.20000000000000004,-35.0
415,10009,L1,-37.702014394533336,175.21967747863334,0.0,-0.6,0.20000000000000004,-35.0
416,10009,L1,-37.701639300000004,175.21967083333334,0.0,-0.6,0.20000000000000004,-35.0
417,10009,L1,-37.7017189219,175.2197527868333,0.0,-0.6,0.20000000000000004,-35.0
418,10009,L1,-37.701798543766664,175.21983474033334,0.0,-0.6,0.20000000000000004,-35.0
419,10009,L1,-37.70187816566666,175.2199166938,0.0,-0.6,0.20000000000000004,-35.0
420,10009,L1,-37.70195778756666,175.2199986473,0.0,-0.6,0.20000000000000004,-35.0
