FrameNumber,networkID,lane,latitude,longitude,loc,gradient,crossfall,curvature
508,10009,L1,-37.69381245,175.21327765,0.0,-0.6,0.2,-35.0
509,10009,L1,-37.7750033833,175.2463048625,0.0,-0.6,0.2,-35.0
509,10009,L1,-37.6423595,175.2062519,0.0,-0.6,0.2,-35.0
509,10009,L1,-37.693974725,175.213214975,0.0,-0.6,0.2,-35.0
510,10009,L1,-37.7751354111,175.2464132167,0.0,-0.6,0.2,-35.0
510,10009,L1,-37.6423595,175.2062519,0.0,-0.6,0.2,-35.0
510,10009,L1,-37.694137,175.2131523,0.0,-0.6,0.2,-35.0
511,10009,L1,-37.7751505,175.2464256,0.0,-0.6,0.2,-35.0
511,10009,L1,-37.6416976,175.2062907,0.0,-0.6,0.2,-35.0
511,10009,L1,-37.694137,175.2131523,0.0,-0.6,0.2,-35.0
512,10009,L1,-37.7752484496,175.2464955111,0.0,-0.6,0.2,-35.0
512,10009,L1,-37.6416976,175.2062907,0.0,-0.6,0.2,-35.0
512,10009,L1,-37.6943935277,175.2130465903,0.0,-0.6,0.2,-35.0
513,10009,L1,-37.7753463992,175.2465654221,0.0,-0.6,0.2,-35.0
513,10009,L1,-37.6416976,175.2062907,0.0,-0.6,0.2,-35.0
513,10009,L1,-37.6946500553,175.2129408806,0.0,-0.6,0.2,-35.0
514,10009,L1,-37.7754443488,175.2466353332,0.0,-0.6,0.2,-35.0
514,10009,L1,-37.6416976,175.2062907,0.0,-0.6,0.2,-35.0
514,10009,L1,-37.694906583,175.2128351709,0.0,-0.6,0.2,-35.0
515,10009,L1,-37.7755422984,175.2467052443,0.0,-0.6,0.2,-35.0
515,10009,L1,-37.6416976,175.2062907,0.0,-0.6,0.2,-35.0
515,10009,L1,-37.6951631107,175.2127294612,0.0,-0.6,0.2,-35.0
516,10009,L1,-37.775547,175.2467086,0.0,-0.6,0.2,-35.0
516,10009,L1,-37.6408144,175.2063403,0.0,-0.6,0.2,-35.0
516,10009,L1,-37.6952033,175.2127129,0.0,-0.6,0.2,-35.0
517,10009,L1,-37.7756765,175.246792425,0.0,-0.6,0.2,-35.0
517,10009,L1,-37.6408144,175.2063403,0.0,-0.6,0.2,-35.0
517,10009,L1,-37.695310025,175.21266625,0.0,-0.6,0.2,-35.0
518,10009,L1,-37.775806,175.24687625,0.0,-0.6,0.2,-35.0
518,10009,L1,-37.6408144,175.2063403,0.0,-0.6,0.2,-35.0
518,10009,L1,-37.69541675,175.2126196,0.0,-0.6,0.2,-35.0
519,10009,L1,-37.7759355,175.246960075,0.0,-0.6,0.2,-35.0
519,10009,L1,-37.6408144,175.2063403,0.0,-0.6,0.2,-35.0
519,10009,L1,-37.695523475,175.21257295,0.0,-0.6,0.2,-35.0
520,10009,L1,-37.776065,175.2470439,0.0,-0.6,0.2,-35.0
520,10009,L1,-37.6408144,175.2063403,0.0,-0.6,0.2,-35.0
520,10009,L1,-37.6956302,175.2125263,0.0,-0.6,0.2,-35.0
521,10009,L1,-37.776065,175.2470439,0.0,-0.6,0.2,-35.0
521,10009,L1,-37.6401495,175.2063821,0.0,-0.6,0.2,-35.0
521,10009,L1,-37.6956302,175.2125263,0.0,-0.6,0.2,-35.0
522,10009,L1,-37.776205971,175.2471322607,0.0,-0.6,0.2,-35.0
522,10009,L1,-37.6401495,175.2063821,0.0,-0.6,0.2,-35.0
522,10009,L1,-37.6958427986,175.2124336965,0.0,-0.6,0.2,-35.0
523,10009,L1,-37.776346942,175.2472206213,0.0,-0.6,0.2,-35.0
523,10009,L1,-37.6401495,175.2063821,0.0,-0.6,0.2,-35.0
523,10009,L1,-37.6960553972,175.2123410929,0.0,-0.6,0.2,-35.0
524,10009,L1,-37.776487913,175.247308982,0.0,-0.6,0.2,-35.0
524,10009,L1,-37.6401495,175.2063821,0.0,-0.6,0.2,-35.0
524,10009,L1,-37.6962679959,175.2122484893,0.0,-0.6,0.2,-35.0
525,10009,L1,-37.776628884,175.2473973426,0.0,-0.6,0.2,-35.0
525,10009,L1,-37.6401495,175.2063821,0.0,-0.6,0.2,-35.0
525,10009,L1,-37.6964805945,175.2121558858,0.0,-0.6,0.2,-35.0
526,10009,L1,-37.7767038,175.2474443,0.0,-0.6,0.2,-35.0
526,10009,L1,-37.6392602,175.2064393,0.0,-0.6,0.2,-35.0
526,10009,L1,-37.6964925,175.2121507,0.0,-0.6,0.2,-35.0
527,10009,L1,-37.7768003,175.247505125,0.0,-0.6,0.2,-35.0
527,10009,L1,-37.6392602,175.2064393,0.0,-0.6,0.2,-35.0
527,10009,L1,-37.6967045397,175.2120561748,0.0,-0.6,0.2,-35.0
528,10009,L1,-37.7768968,175.24756595,0.0,-0.6,0.2,-35.0
528,10009,L1,-37.6392602,175.2064393,0.0,-0.6,0.2,-35.0
528,10009,L1,-37.6969165795,175.2119616496,0.0,-0.6,0.2,-35.0
529,10009,L1,-37.7769933,175.247626775,0.0,-0.6,0.2,-35.0
529,10009,L1,-37.6392602,175.2064393,0.0,-0.6,0.2,-35.0
529,10009,L1,-37.6971286192,175.2118671244,0.0,-0.6,0.2,-35.0
530,10009,L1,-37.7770898,175.2476876,0.0,-0.6,0.2,-35.0
530,10009,L1,-37.6392602,175.2064393,0.0,-0.6,0.2,-35.0
530,10009,L1,-37.6973406589,175.2117725992,0.0,-0.6,0.2,-35.0
531,10009,L1,-37.7770898,175.2476876,0.0,-0.6,0.2,-35.0
531,10009,L1,-37.6388166,175.2064642,0.0,-0.6,0.2,-35.0
531,10009,L1,-37.6973678,175.2117605,0.0,-0.6,0.2,-35.0
532,10009,L1,-37.7772223,175.24777885,0.0,-0.6,0.2,-35.0
532,10009,L1,-37.6388166,175.2064642,0.0,-0.6,0.2,-35.0
532,10009,L1,-37.69752765,175.21169065,0.0,-0.6,0.2,-35.0
533,10009,L1,-37.7773548,175.2478701,0.0,-0.6,0.2,-35.0
533,10009,L1,-37.6388166,175.2064642,0.0,-0.6,0.2,-35.0
533,10009,L1,-37.6976875,175.2116208,0.0,-0.6,0.2,-35.0
534,10009,L1,-37.7774873,175.24796135,0.0,-0.6,0.2,-35.0
534,10009,L1,-37.6388166,175.2064642,0.0,-0.6,0.2,-35.0
534,10009,L1,-37.69784735,175.21155095,0.0,-0.6,0.2,-35.0
535,10009,L1,-37.7776198,175.2480526,0.0,-0.6,0.2,-35.0
535,10009,L1,-37.6388166,175.2064642,0.0,-0.6,0.2,-35.0
535,10009,L1,-37.6980072,175.2114811,0.0,-0.6,0.2,-35.0
536,10009,L1,-37.7776198,175.2480526,0.0,-0.6,0.2,-35.0
536,10009,L1,-37.6379352,175.2065148,0.0,-0.6,0.2,-35.0
536,10009,L1,-37.6980072,175.2114811,0.0,-0.6,0.2,-35.0
537,10009,L1,-37.7776771324,175.2480974032,0.0,-0.6,0.2,-35.0
537,10009,L1,-37.6379352,175.2065148,0.0,-0.6,0.2,-35.0
537,10009,L1,-37.6981560215,175.2114167029,0.0,-0.6,0.2,-35.0
538,10009,L1,-37.7777344647,175.2481422064,0.0,-0.6,0.2,-35.0
538,10009,L1,-37.6379352,175.2065148,0.0,-0.6,0.2,-35.0
538,10009,L1,-37.6983048431,175.2113523057,0.0,-0.6,0.2,-35.0
539,10009,L1,-37.7777917971,175.2481870096,0.0,-0.6,0.2,-35.0
539,10009,L1,-37.6379352,175.2065148,0.0,-0.6,0.2,-35.0
539,10009,L1,-37.6984536646,175.2112879086,0.0,-0.6,0.2,-35.0
540,10009,L1,-37.7778491294,175.2482318128,0.0,-0.6,0.2,-35.0
540,10009,L1,-37.6379352,175.2065148,0.0,-0.6,0.2,-35.0
540,10009,L1,-37.6986024861,175.2112235114,0.0,-0.6,0.2,-35.0
541,10009,L1,-37.777882,175.2482575,0.0,-0.6,0.2,-35.0
541,10009,L1,-37.637496,175.2065383,0.0,-0.6,0.2,-35.0
541,10009,L1,-37.6986314,175.211211,0.0,-0.6,0.2,-35.0
542,10009,L1,-37.7780047,175.248366275,0.0,-0.6,0.2,-35.0
542,10009,L1,-37.637496,175.2065383,0.0,-0.6,0.2,-35.0
542,10009,L1,-37.6987806774,175.2111476164,0.0,-0.6,0.2,-35.0
543,10009,L1,-37.7781274,175.24847505,0.0,-0.6,0.2,-35.0
543,10009,L1,-37.637496,175.2065383,0.0,-0.6,0.2,-35.0
543,10009,L1,-37.6989299548,175.2110842329,0.0,-0.6,0.2,-35.0
544,10009,L1,-37.7782501,175.248583825,0.0,-0.6,0.2,-35.0
544,10009,L1,-37.637496,175.2065383,0.0,-0.6,0.2,-35.0
544,10009,L1,-37.6990792322,175.2110208493,0.0,-0.6,0.2,-35.0
545,10009,L1,-37.7783728,175.2486926,0.0,-0.6,0.2,-35.0
545,10009,L1,-37.637496,175.2065383,0.0,-0.6,0.2,-35.0
545,10009,L1,-37.6992285096,175.2109574658,0.0,-0.6,0.2,-35.0
546,10009,L1,-37.7783728,175.2486926,0.0,-0.6,0.2,-35.0
546,10009,L1,-37.636609,175.2065879,0.0,-0.6,0.2,-35.0
546,10009,L1,-37.6992541,175.2109466,0.0,-0.6,0.2,-35.0
547,10009,L1,-37.7784595,175.24877965,0.0,-0.6,0.2,-35.0
547,10009,L1,-37.636609,175.2065879,0.0,-0.6,0.2,-35.0
547,10009,L1,-37.6994107,175.210878525,0.0,-0.6,0.2,-35.0
548,10009,L1,-37.7785462,175.2488667,0.0,-0.6,0.2,-35.0
548,10009,L1,-37.636609,175.2065879,0.0,-0.6,0.2,-35.0
548,10009,L1,-37.6995673,175.21081045,0.0,-0.6,0.2,-35.0
549,10009,L1,-37.7786329,175.24895375,0.0,-0.6,0.2,-35.0
549,10009,L1,-37.636609,175.2065879,0.0,-0.6,0.2,-35.0
549,10009,L1,-37.6997239,175.210742375,0.0,-0.6,0.2,-35.0
550,10009,L1,-37.7787196,175.2490408,0.0,-0.6,0.2,-35.0
550,10009,L1,-37.636609,175.2065879,0.0,-0.6,0.2,-35.0
550,10009,L1,-37.6998805,175.2106743,0.0,-0.6,0.2,-35.0
551,10009,L1,-37.7787196,175.2490408,0.0,-0.6,0.2,-35.0
551,10009,L1,-37.6359375,175.2066149,0.0,-0.6,0.2,-35.0
551,10009,L1,-37.6998805,175.2106743,0.0,-0.6,0.2,-35.0
552,10009,L1,-37.778832725,175.24916935,0.0,-0.6,0.2,-35.0
552,10009,L1,-37.6359375,175.2066149,0.0,-0.6,0.2,-35.0
552,10009,L1,-37.7000933345,175.2105828976,0.0,-0.6,0.2,-35.0
553,10009,L1,-37.77894585,175.2492979,0.0,-0.6,0.2,-35.0
553,10009,L1,-37.6359375,175.2066149,0.0,-0.6,0.2,-35.0
553,10009,L1,-37.700306169,175.2104914952,0.0,-0.6,0.2,-35.0
554,10009,L1,-37.779058975,175.24942645,0.0,-0.6,0.2,-35.0
554,10009,L1,-37.6359375,175.2066149,0.0,-0.6,0.2,-35.0
554,10009,L1,-37.7005190035,175.2104000929,0.0,-0.6,0.2,-35.0
555,10009,L1,-37.7791721,175.249555,0.0,-0.6,0.2,-35.0
555,10009,L1,-37.6359375,175.2066149,0.0,-0.6,0.2,-35.0
555,10009,L1,-37.700731838,175.2103086905,0.0,-0.6,0.2,-35.0
556,10009,L1,-37.7791721,175.249555,0.0,-0.6,0.2,-35.0
556,10009,L1,-37.6350634,175.20662,0.0,-0.6,0.2,-35.0
556,10009,L1,-37.7007395,175.2103054,0.0,-0.6,0.2,-35.0
557,10009,L1,-37.7792197458,175.2496154811,0.0,-0.6,0.2,-35.0
557,10009,L1,-37.6350634,175.20662,0.0,-0.6,0.2,-35.0
557,10009,L1,-37.7009522413,175.2102138459,0.0,-0.6,0.2,-35.0
558,10009,L1,-37.7792673915,175.2496759621,0.0,-0.6,0.2,-35.0
558,10009,L1,-37.6350634,175.20662,0.0,-0.6,0.2,-35.0
558,10009,L1,-37.7011649826,175.2101222919,0.0,-0.6,0.2,-35.0
559,10009,L1,-37.7793150373,175.2497364431,0.0,-0.6,0.2,-35.0
559,10009,L1,-37.6350634,175.20662,0.0,-0.6,0.2,-35.0
559,10009,L1,-37.7013777239,175.2100307378,0.0,-0.6,0.2,-35.0
560,10009,L1,-37.7793626831,175.2497969242,0.0,-0.6,0.2,-35.0
560,10009,L1,-37.6350634,175.20662,0.0,-0.6,0.2,-35.0
560,10009,L1,-37.7015904653,175.2099391838,0.0,-0.6,0.2,-35.0
561,10009,L1,-37.77939,175.2498316,0.0,-0.6,0.2,-35.0
561,10009,L1,-37.6344106,175.2065911,0.0,-0.6,0.2,-35.0
561,10009,L1,-37.7016211,175.209926,0.0,-0.6,0.2,-35.0
562,10009,L1,-37.7795179,175.249999475,0.0,-0.6,0.2,-35.0
562,10009,L1,-37.6344106,175.2065911,0.0,-0.6,0.2,-35.0
562,10009,L1,-37.701790125,175.209855,0.0,-0.6,0.2,-35.0
563,10009,L1,-37.7796458,175.25016735,0.0,-0.6,0.2,-35.0
563,10009,L1,-37.6344106,175.2065911,0.0,-0.6,0.2,-35.0
563,10009,L1,-37.70195915,175.209784,0.0,-0.6,0.2,-35.0
564,10009,L1,-37.7797737,175.250335225,0.0,-0.6,0.2,-35.0
564,10009,L1,-37.6344106,175.2065911,0.0,-0.6,0.2,-35.0
564,10009,L1,-37.702128175,175.209713,0.0,-0.6,0.2,-35.0
565,10009,L1,-37.7799016,175.2505031,0.0,-0.6,0.2,-35.0
565,10009,L1,-37.6344106,175.2065911,0.0,-0.6,0.2,-35.0
565,10009,L1,-37.7022972,175.209642,0.0,-0.6,0.2,-35.0
566,10009,L1,-37.7799016,175.2505031,0.0,-0.6,0.2,-35.0
566,10009,L1,-37.6337616,175.2065442,0.0,-0.6,0.2,-35.0
566,10009,L1,-37.7022972,175.209642,0.0,-0.6,0.2,-35.0
567,10009,L1,-37.7799483163,175.2505646987,0.0,-0.6,0.2,-35.0
567,10009,L1,-37.6337616,175.2065442,0.0,-0.6,0.2,-35.0
567,10009,L1,-37.702522575,175.2095457,0.0,-0.6,0.2,-35.0
568,10009,L1,-37.7799950326,175.2506262975,0.0,-0.6,0.2,-35.0
568,10009,L1,-37.6337616,175.2065442,0.0,-0.6,0.2,-35.0
568,10009,L1,-37.70274795,175.2094494,0.0,-0.6,0.2,-35.0
569,10009,L1,-37.7800417489,175.2506878962,0.0,-0.6,0.2,-35.0
569,10009,L1,-37.6337616,175.2065442,0.0,-0.6,0.2,-35.0
569,10009,L1,-37.702973325,175.2093531,0.0,-0.6,0.2,-35.0
570,10009,L1,-37.7800884652,175.250749495,0.0,-0.6,0.2,-35.0
570,10009,L1,-37.6337616,175.2065442,0.0,-0.6,0.2,-35.0
570,10009,L1,-37.7031987,175.2092568,0.0,-0.6,0.2,-35.0
571,10009,L1,-37.7801003,175.2507651,0.0,-0.6,0.2,-35.0
571,10009,L1,-37.6328932,175.206454,0.0,-0.6,0.2,-35.0
571,10009,L1,-37.7031987,175.2092568,0.0,-0.6,0.2,-35.0
572,10009,L1,-37.7801939749,175.2508878042,0.0,-0.6,0.2,-35.0
572,10009,L1,-37.6328932,175.206454,0.0,-0.6,0.2,-35.0
572,10009,L1,-37.7033063376,175.2092155524,0.0,-0.6,0.2,-35.0
573,10009,L1,-37.7802876498,175.2510105083,0.0,-0.6,0.2,-35.0
573,10009,L1,-37.6328932,175.206454,0.0,-0.6,0.2,-35.0
573,10009,L1,-37.7034139751,175.2091743047,0.0,-0.6,0.2,-35.0
574,10009,L1,-37.7803813247,175.2511332125,0.0,-0.6,0.2,-35.0
574,10009,L1,-37.6328932,175.206454,0.0,-0.6,0.2,-35.0
574,10009,L1,-37.7035216127,175.2091330571,0.0,-0.6,0.2,-35.0
575,10009,L1,-37.7804749995,175.2512559166,0.0,-0.6,0.2,-35.0
575,10009,L1,-37.6328932,175.206454,0.0,-0.6,0.2,-35.0
575,10009,L1,-37.7036292503,175.2090918095,0.0,-0.6,0.2,-35.0
576,10009,L1,-37.7805056,175.251296,0.0,-0.6,0.2,-35.0
576,10009,L1,-37.6322352,175.2063913,0.0,-0.6,0.2,-35.0
576,10009,L1,-37.7036525,175.2090829,0.0,-0.6,0.2,-35.0
577,10009,L1,-37.780556925,175.25136345,0.0,-0.6,0.2,-35.0
577,10009,L1,-37.6322352,175.2063913,0.0,-0.6,0.2,-35.0
577,10009,L1,-37.7036525,175.2090829,0.0,-0.6,0.2,-35.0
578,10009,L1,-37.78060825,175.2514309,0.0,-0.6,0.2,-35.0
578,10009,L1,-37.6322352,175.2063913,0.0,-0.6,0.2,-35.0
578,10009,L1,-37.7036525,175.2090829,0.0,-0.6,0.2,-35.0
579,10009,L1,-37.780659575,175.25149835,0.0,-0.6,0.2,-35.0
579,10009,L1,-37.6322352,175.2063913,0.0,-0.6,0.2,-35.0
579,10009,L1,-37.7036525,175.2090829,0.0,-0.6,0.2,-35.0
580,10009,L1,-37.7807109,175.2515658,0.0,-0.6,0.2,-35.0
580,10009,L1,-37.6322352,175.2063913,0.0,-0.6,0.2,-35.0
580,10009,L1,-37.7036525,175.2090829,0.0,-0.6,0.2,-35.0
581,10009,L1,-37.7807109,175.2515658,0.0,-0.6,0.2,-35.0
581,10009,L1,-37.631352,175.2063078,0.0,-0.6,0.2,-35.0
581,10009,L1,-37.7045608,175.2087949,0.0,-0.6,0.2,-35.0
582,10009,L1,-37.7808052154,175.2516877615,0.0,-0.6,0.2,-35.0
582,10009,L1,-37.631352,175.2063078,0.0,-0.6,0.2,-35.0
582,10009,L1,-37.7046044842,175.2087809526,0.0,-0.6,0.2,-35.0
583,10009,L1,-37.7808995308,175.2518097231,0.0,-0.6,0.2,-35.0
583,10009,L1,-37.631352,175.2063078,0.0,-0.6,0.2,-35.0
583,10009,L1,-37.7046481684,175.2087670053,0.0,-0.6,0.2,-35.0
584,10009,L1,-37.7809938462,175.2519316846,0.0,-0.6,0.2,-35.0
584,10009,L1,-37.631352,175.2063078,0.0,-0.6,0.2,-35.0
584,10009,L1,-37.7046918526,175.2087530579,0.0,-0.6,0.2,-35.0
585,10009,L1,-37.7810881615,175.2520536462,0.0,-0.6,0.2,-35.0
585,10009,L1,-37.631352,175.2063078,0.0,-0.6,0.2,-35.0
585,10009,L1,-37.7047355368,175.2087391105,0.0,-0.6,0.2,-35.0
586,10009,L1,-37.7811196,175.2520943,0.0,-0.6,0.2,-35.0
586,10009,L1,-37.6309073,175.206266,0.0,-0.6,0.2,-35.0
586,10009,L1,-37.7047766,175.208726,0.0,-0.6,0.2,-35.0
587,10009,L1,-37.7812024,175.2521785,0.0,-0.6,0.2,-35.0
587,10009,L1,-37.6309073,175.206266,0.0,-0.6,0.2,-35.0
587,10009,L1,-37.705074725,175.208632425,0.0,-0.6,0.2,-35.0
588,10009,L1,-37.7812852,175.2522627,0.0,-0.6,0.2,-35.0
588,10009,L1,-37.6309073,175.206266,0.0,-0.6,0.2,-35.0
588,10009,L1,-37.70537285,175.20853885,0.0,-0.6,0.2,-35.0
589,10009,L1,-37.781368,175.2523469,0.0,-0.6,0.2,-35.0
589,10009,L1,-37.6309073,175.206266,0.0,-0.6,0.2,-35.0
589,10009,L1,-37.705670975,175.208445275,0.0,-0.6,0.2,-35.0
590,10009,L1,-37.7814508,175.2524311,0.0,-0.6,0.2,-35.0
590,10009,L1,-37.6309073,175.206266,0.0,-0.6,0.2,-35.0
590,10009,L1,-37.7059691,175.2083517,0.0,-0.6,0.2,-35.0
591,10009,L1,-37.7814508,175.2524311,0.0,-0.6,0.2,-35.0
591,10009,L1,-37.6300117,175.2061847,0.0,-0.6,0.2,-35.0
591,10009,L1,-37.7059691,175.2083517,0.0,-0.6,0.2,-35.0
592,10009,L1,-37.7815512455,175.2524949614,0.0,-0.6,0.2,-35.0
592,10009,L1,-37.6300117,175.2061847,0.0,-0.6,0.2,-35.0
592,10009,L1,-37.7061010952,175.2083165627,0.0,-0.6,0.2,-35.0
593,10009,L1,-37.7816516911,175.2525588228,0.0,-0.6,0.2,-35.0
593,10009,L1,-37.6300117,175.2061847,0.0,-0.6,0.2,-35.0
593,10009,L1,-37.7062330903,175.2082814254,0.0,-0.6,0.2,-35.0
594,10009,L1,-37.7817521366,175.2526226842,0.0,-0.6,0.2,-35.0
594,10009,L1,-37.6300117,175.2061847,0.0,-0.6,0.2,-35.0
594,10009,L1,-37.7063650855,175.208246288,0.0,-0.6,0.2,-35.0
595,10009,L1,-37.7818525822,175.2526865455,0.0,-0.6,0.2,-35.0
595,10009,L1,-37.6300117,175.2061847,0.0,-0.6,0.2,-35.0
595,10009,L1,-37.7064970806,175.2082111507,0.0,-0.6,0.2,-35.0
596,10009,L1,-37.7818566,175.2526891,0.0,-0.6,0.2,-35.0
596,10009,L1,-37.6293367,175.2061208,0.0,-0.6,0.2,-35.0
596,10009,L1,-37.7065138,175.2082067,0.0,-0.6,0.2,-35.0
597,10009,L1,-37.7818996462,175.2527056966,0.0,-0.6,0.2,-35.0
597,10009,L1,-37.6293367,175.2061208,0.0,-0.6,0.2,-35.0
597,10009,L1,-37.7066707762,175.208191319,0.0,-0.6,0.2,-35.0
598,10009,L1,-37.7819426924,175.2527222933,0.0,-0.6,0.2,-35.0
598,10009,L1,-37.6293367,175.2061208,0.0,-0.6,0.2,-35.0
598,10009,L1,-37.7068277524,175.2081759381,0.0,-0.6,0.2,-35.0
599,10009,L1,-37.7819857387,175.2527388899,0.0,-0.6,0.2,-35.0
599,10009,L1,-37.6293367,175.2061208,0.0,-0.6,0.2,-35.0
599,10009,L1,-37.7069847286,175.2081605571,0.0,-0.6,0.2,-35.0
600,10009,L1,-37.7820287849,175.2527554866,0.0,-0.6,0.2,-35.0
600,10009,L1,-37.6293367,175.2061208,0.0,-0.6,0.2,-35.0
600,10009,L1,-37.7071417048,175.2081451762,0.0,-0.6,0.2,-35.0
601,10009,L1,-37.7820615,175.2527681,0.0,-0.6,0.2,-35.0
601,10009,L1,-37.6284498,175.206039,0.0,-0.6,0.2,-35.0
601,10009,L1,-37.7071731,175.2081421,0.0,-0.6,0.2,-35.0
602,10009,L1,-37.782079,175.252772225,0.0,-0.6,0.2,-35.0
602,10009,L1,-37.6284498,175.206039,0.0,-0.6,0.2,-35.0
602,10009,L1,-37.70727995,175.208144625,0.0,-0.6,0.2,-35.0
603,10009,L1,-37.7820965,175.25277635,0.0,-0.6,0.2,-35.0
603,10009,L1,-37.6284498,175.206039,0.0,-0.6,0.2,-35.0
603,10009,L1,-37.7073868,175.20814715,0.0,-0.6,0.2,-35.0
604,10009,L1,-37.782114,175.252780475,0.0,-0.6,0.2,-35.0
604,10009,L1,-37.6284498,175.206039,0.0,-0.6,0.2,-35.0
604,10009,L1,-37.70749365,175.208149675,0.0,-0.6,0.2,-35.0
605,10009,L1,-37.7821315,175.2527846,0.0,-0.6,0.2,-35.0
605,10009,L1,-37.6284498,175.206039,0.0,-0.6,0.2,-35.0
605,10009,L1,-37.7076005,175.2081522,0.0,-0.6,0.2,-35.0
606,10009,L1,-37.7821315,175.2527846,0.0,-0.6,0.2,-35.0
606,10009,L1,-37.6278009,175.2059771,0.0,-0.6,0.2,-35.0
606,10009,L1,-37.7076005,175.2081522,0.0,-0.6,0.2,-35.0
607,10009,L1,-37.7821754234,175.2527964182,0.0,-0.6,0.2,-35.0
607,10009,L1,-37.6278009,175.2059771,0.0,-0.6,0.2,-35.0
607,10009,L1,-37.707614275,175.208158725,0.0,-0.6,0.2,-35.0
608,10009,L1,-37.7822193469,175.2528082364,0.0,-0.6,0.2,-35.0
608,10009,L1,-37.6278009,175.2059771,0.0,-0.6,0.2,-35.0
608,10009,L1,-37.70762805,175.20816525,0.0,-0.6,0.2,-35.0
609,10009,L1,-37.7822632703,175.2528200545,0.0,-0.6,0.2,-35.0
609,10009,L1,-37.6278009,175.2059771,0.0,-0.6,0.2,-35.0
609,10009,L1,-37.707641825,175.208171775,0.0,-0.6,0.2,-35.0
610,10009,L1,-37.7823071938,175.2528318727,0.0,-0.6,0.2,-35.0
610,10009,L1,-37.6278009,175.2059771,0.0,-0.6,0.2,-35.0
610,10009,L1,-37.7076556,175.2081783,0.0,-0.6,0.2,-35.0
611,10009,L1,-37.7823151,175.252834,0.0,-0.6,0.2,-35.0
611,10009,L1,-37.6269287,175.2058941,0.0,-0.6,0.2,-35.0
611,10009,L1,-37.7076556,175.2081783,0.0,-0.6,0.2,-35.0
612,10009,L1,-37.7823331,175.25284315,0.0,-0.6,0.2,-35.0
612,10009,L1,-37.6269287,175.2058941,0.0,-0.6,0.2,-35.0
612,10009,L1,-37.7076593424,175.2081824392,0.0,-0.6,0.2,-35.0
613,10009,L1,-37.7823511,175.2528523,0.0,-0.6,0.2,-35.0
613,10009,L1,-37.6269287,175.2058941,0.0,-0.6,0.2,-35.0
613,10009,L1,-37.7076630847,175.2081865784,0.0,-0.6,0.2,-35.0
614,10009,L1,-37.7823691,175.25286145,0.0,-0.6,0.2,-35.0
614,10009,L1,-37.6269287,175.2058941,0.0,-0.6,0.2,-35.0
614,10009,L1,-37.7076668271,175.2081907176,0.0,-0.6,0.2,-35.0
615,10009,L1,-37.7823871,175.2528706,0.0,-0.6,0.2,-35.0
615,10009,L1,-37.6269287,175.2058941,0.0,-0.6,0.2,-35.0
615,10009,L1,-37.7076705695,175.2081948568,0.0,-0.6,0.2,-35.0
616,10009,L1,-37.7823871,175.2528706,0.0,-0.6,0.2,-35.0
616,10009,L1,-37.6264928,175.2058512,0.0,-0.6,0.2,-35.0
616,10009,L1,-37.7076743118,175.208198996,0.0,-0.6,0.2,-35.0
617,10009,L1,-37.7823871,175.2528706,0.0,-0.6,0.2,-35.0
617,10009,L1,-37.6264928,175.2058512,0.0,-0.6,0.2,-35.0
617,10009,L1,-37.7076780542,175.2082031352,0.0,-0.6,0.2,-35.0
618,10009,L1,-37.7823871,175.2528706,0.0,-0.6,0.2,-35.0
618,10009,L1,-37.6264928,175.2058512,0.0,-0.6,0.2,-35.0
618,10009,L1,-37.7076817966,175.2082072744,0.0,-0.6,0.2,-35.0
619,10009,L1,-37.7823871,175.2528706,0.0,-0.6,0.2,-35.0
619,10009,L1,-37.6264928,175.2058512,0.0,-0.6,0.2,-35.0
619,10009,L1,-37.7076855389,175.2082114136,0.0,-0.6,0.2,-35.0
620,10009,L1,-37.7823871,175.2528706,0.0,-0.6,0.2,-35.0
620,10009,L1,-37.6264928,175.2058512,0.0,-0.6,0.2,-35.0
620,10009,L1,-37.7076892813,175.2082155527,0.0,-0.6,0.2,-35.0
621,10009,L1,-37.7824008,175.2528798,0.0,-0.6,0.2,-35.0
621,10009,L1,-37.6254028,175.2057432,0.0,-0.6,0.2,-35.0
621,10009,L1,-37.7077169,175.2082461,0.0,-0.6,0.2,-35.0
622,10009,L1,-37.7824008,175.2528798,0.0,-0.6,0.2,-35.0
622,10009,L1,-37.6254028,175.2057432,0.0,-0.6,0.2,-35.0
622,10009,L1,-37.7077169,175.2082461,0.0,-0.6,0.2,-35.0
623,10009,L1,-37.7824008,175.2528798,0.0,-0.6,0.2,-35.0
623,10009,L1,-37.6254028,175.2057432,0.0,-0.6,0.2,-35.0
623,10009,L1,-37.7077169,175.2082461,0.0,-0.6,0.2,-35.0
624,10009,L1,-37.7824008,175.2528798,0.0,-0.6,0.2,-35.0
624,10009,L1,-37.6254028,175.2057432,0.0,-0.6,0.2,-35.0
624,10009,L1,-37.7077169,175.2082461,0.0,-0.6,0.2,-35.0
625,10009,L1,-37.7824008,175.2528798,0.0,-0.6,0.2,-35.0
625,10009,L1,-37.6254028,175.2057432,0.0,-0.6,0.2,-35.0
625,10009,L1,-37.7077169,175.2082461,0.0,-0.6,0.2,-35.0
626,10009,L1,-37.6247689,175.2056478,0.0,-0.6,0.2,-35.0
627,10009,L1,-37.6247689,175.2056478,0.0,-0.6,0.2,-35.0
